UserID, Technique, M_FACTOR, TRAVEL_PATH_LENGHT(2/4), PARAF_POSITION(0-5), HEAD, TAIL, PARAF_X, PARAF_Y, PARAF_Z, _TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_ANGLE_ERROR, _CUR_POS_ERROR
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.386,0.392,1.250,0.133,3.225,1.250,1.609,-1.000,0.293,10.568,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.393,0.391,1.250,0.132,3.221,1.250,1.607,-1.000,0.290,10.789,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.402,0.389,1.249,0.132,3.216,1.249,1.605,-1.000,0.287,11.162,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.410,0.388,1.248,0.132,3.211,1.248,1.604,-1.000,0.283,11.607,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.419,0.386,1.247,0.132,3.206,1.247,1.602,-1.000,0.281,12.035,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.426,0.385,1.247,0.132,3.202,1.247,1.600,-1.000,0.278,12.429,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.435,0.383,1.246,0.132,3.197,1.246,1.599,-1.000,0.275,12.681,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.443,0.382,1.246,0.131,3.192,1.246,1.597,-1.000,0.272,12.903,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.451,0.380,1.246,0.131,3.187,1.246,1.594,-1.000,0.269,13.080,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.460,0.379,1.245,0.131,3.182,1.245,1.591,-1.000,0.266,13.262,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.468,0.377,1.244,0.131,3.176,1.244,1.588,-1.000,0.263,13.506,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.477,0.376,1.244,0.130,3.169,1.244,1.585,-1.000,0.260,13.837,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.487,0.374,1.243,0.130,3.163,1.243,1.581,-1.000,0.257,14.146,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.494,0.372,1.242,0.130,3.156,1.242,1.577,-1.000,0.254,14.468,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.501,0.370,1.241,0.129,3.148,1.241,1.573,-1.000,0.250,14.780,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.511,0.368,1.241,0.129,3.141,1.241,1.568,-1.000,0.247,15.003,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.518,0.366,1.240,0.129,3.134,1.240,1.565,-1.000,0.245,15.171,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.527,0.365,1.240,0.128,3.127,1.240,1.561,-1.000,0.242,15.195,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.535,0.363,1.240,0.128,3.120,1.240,1.557,-1.000,0.240,15.183,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.543,0.361,1.240,0.128,3.113,1.240,1.554,-1.000,0.238,15.189,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.552,0.359,1.240,0.127,3.104,1.240,1.548,-1.000,0.235,15.192,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.560,0.357,1.240,0.127,3.091,1.240,1.538,-1.000,0.233,15.205,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.569,0.355,1.240,0.127,3.078,1.240,1.529,-1.000,0.232,15.282,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.577,0.353,1.240,0.127,3.065,1.240,1.520,-1.000,0.232,15.318,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.585,0.351,1.240,0.126,3.052,1.240,1.512,-1.000,0.232,15.360,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.594,0.349,1.241,0.126,3.040,1.241,1.505,-1.000,0.233,15.283,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.603,0.347,1.241,0.126,3.029,1.241,1.498,-1.000,0.235,15.188,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.610,0.345,1.242,0.126,3.018,1.242,1.491,-1.000,0.237,14.939,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.619,0.343,1.243,0.126,3.007,1.243,1.485,-1.000,0.239,14.541,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.627,0.341,1.244,0.125,2.997,1.244,1.478,-1.000,0.243,14.135,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.636,0.340,1.245,0.125,2.987,1.245,1.471,-1.000,0.247,13.704,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.644,0.338,1.246,0.125,2.977,1.246,1.462,-1.000,0.252,13.071,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.652,0.337,1.247,0.124,2.966,1.247,1.454,-1.000,0.258,12.564,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.661,0.335,1.248,0.124,2.951,1.248,1.441,-1.000,0.268,12.069,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.669,0.334,1.249,0.123,2.934,1.249,1.426,-1.000,0.282,11.573,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.679,0.333,1.251,0.123,2.917,1.251,1.411,-1.000,0.296,11.064,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.689,0.331,1.252,0.122,2.901,1.252,1.396,-1.000,0.311,10.462,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.696,0.330,1.253,0.122,2.885,1.253,1.382,-1.000,0.326,9.904,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.702,0.329,1.254,0.121,2.870,1.254,1.367,-1.000,0.342,9.213,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.711,0.328,1.255,0.120,2.854,1.255,1.352,-1.000,0.359,8.641,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.719,0.327,1.256,0.120,2.839,1.256,1.338,-1.000,0.376,8.104,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.728,0.326,1.258,0.119,2.823,1.258,1.324,-1.000,0.393,7.677,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.735,0.325,1.259,0.119,2.808,1.259,1.311,-1.000,0.409,7.329,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.744,0.324,1.260,0.119,2.793,1.260,1.299,-1.000,0.425,7.058,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.752,0.323,1.261,0.119,2.780,1.261,1.288,-1.000,0.440,6.837,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.761,0.322,1.262,0.118,2.767,1.262,1.279,-1.000,0.453,6.681,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.771,0.321,1.264,0.118,2.755,1.264,1.270,-1.000,0.465,6.621,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.778,0.320,1.265,0.118,2.743,1.265,1.261,-1.000,0.478,6.651,
