UserID, Technique, M_FACTOR, TRAVEL_PATH_LENGHT(2/4), PARAF_POSITION(0-5), HEAD, TAIL, PARAF_X, PARAF_Y, PARAF_Z, _TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_ANGLE_ERROR, _CUR_POS_ERROR
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.710,-0.635,1.616,-0.414,-6.058,1.616,-3.596,4.155,0.933,112.071,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.718,-0.628,1.617,-0.408,-6.027,1.617,-3.573,4.334,0.969,113.922,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.727,-0.621,1.618,-0.403,-5.996,1.618,-3.551,4.518,1.007,115.784,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.735,-0.614,1.619,-0.398,-5.964,1.619,-3.525,4.709,1.046,117.426,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.743,-0.607,1.620,-0.393,-5.931,1.620,-3.499,4.907,1.086,119.086,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.752,-0.601,1.621,-0.387,-5.896,1.621,-3.471,5.113,1.129,120.803,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.760,-0.594,1.621,-0.381,-5.861,1.621,-3.441,5.329,1.173,122.438,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.769,-0.587,1.622,-0.376,-5.825,1.622,-3.408,5.555,1.219,124.061,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.777,-0.581,1.623,-0.370,-5.787,1.623,-3.374,5.791,1.267,125.713,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.785,-0.574,1.624,-0.364,-5.748,1.624,-3.340,6.035,1.317,127.366,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.793,-0.568,1.624,-0.358,-5.708,1.624,-3.303,6.290,1.369,128.912,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.802,-0.562,1.625,-0.352,-5.668,1.625,-3.265,6.553,1.423,130.356,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.813,-0.556,1.625,-0.346,-5.627,1.625,-3.224,6.823,1.477,131.622,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.819,-0.550,1.626,-0.340,-5.586,1.626,-3.180,7.100,1.534,132.803,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.827,-0.544,1.626,-0.334,-5.543,1.626,-3.135,7.388,1.593,134.105,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.835,-0.539,1.626,-0.328,-5.500,1.626,-3.089,7.687,1.654,135.332,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.844,-0.533,1.626,-0.322,-5.456,1.626,-3.039,7.995,1.716,136.487,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.852,-0.528,1.627,-0.316,-5.410,1.627,-2.989,8.312,1.781,137.637,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.860,-0.523,1.627,-0.310,-5.365,1.627,-2.937,8.638,1.847,138.692,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.869,-0.517,1.627,-0.304,-5.317,1.627,-2.885,8.971,1.915,139.754,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.877,-0.512,1.627,-0.298,-5.272,1.627,-2.832,9.167,1.982,140.560,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.885,-0.507,1.627,-0.293,-5.225,1.627,-2.780,9.167,2.049,141.427,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.894,-0.502,1.627,-0.287,-5.181,1.627,-2.732,9.167,2.112,142.057,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.902,-0.497,1.627,-0.282,-5.136,1.627,-2.686,9.167,2.175,142.683,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.910,-0.493,1.627,-0.278,-5.093,1.627,-2.644,9.167,2.234,142.979,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.919,-0.488,1.626,-0.273,-5.050,1.626,-2.604,9.167,2.292,143.257,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.927,-0.483,1.626,-0.269,-5.006,1.626,-2.562,9.167,2.352,143.612,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.936,-0.479,1.626,-0.264,-4.965,1.626,-2.523,9.167,2.408,143.812,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.944,-0.474,1.625,-0.260,-4.923,1.625,-2.483,9.167,2.465,144.107,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.952,-0.470,1.625,-0.256,-4.882,1.625,-2.444,9.167,2.521,144.426,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.963,-0.465,1.625,-0.252,-4.840,1.625,-2.404,9.167,2.578,144.853,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.969,-0.461,1.624,-0.247,-4.799,1.624,-2.366,9.167,2.634,145.251,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.977,-0.456,1.624,-0.243,-4.759,1.624,-2.327,9.167,2.690,145.691,
