UserID, Technique, M_FACTOR, TRAVEL_PATH_LENGHT(2/4), PARAF_POSITION(0-5), HEAD, TAIL, PARAF_X, PARAF_Y, PARAF_Z, _TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_ANGLE_ERROR, _CUR_POS_ERROR
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.564,-0.005,1.139,-0.405,-0.004,1.139,-3.616,-1.000,0.370,78.883,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.571,-0.004,1.139,-0.404,-0.003,1.139,-3.612,-1.000,0.368,79.032,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.580,-0.004,1.138,-0.400,-0.003,1.138,-3.599,-1.000,0.362,79.322,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.588,-0.005,1.136,-0.394,-0.005,1.136,-3.575,-1.000,0.351,79.931,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.597,-0.005,1.136,-0.391,-0.005,1.136,-3.562,-1.000,0.346,80.142,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.605,-0.005,1.136,-0.391,-0.005,1.136,-3.562,-1.000,0.345,79.815,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.613,-0.005,1.136,-0.388,-0.007,1.136,-3.552,-1.000,0.341,79.825,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.621,-0.006,1.136,-0.386,-0.009,1.136,-3.544,-1.000,0.337,79.633,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.630,-0.007,1.136,-0.381,-0.012,1.136,-3.523,-1.000,0.328,79.612,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.638,-0.008,1.137,-0.379,-0.014,1.137,-3.512,-1.000,0.324,79.008,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.647,-0.009,1.137,-0.377,-0.017,1.137,-3.501,-1.000,0.319,78.576,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.656,-0.009,1.138,-0.377,-0.017,1.138,-3.502,-1.000,0.319,78.266,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.664,-0.010,1.138,-0.375,-0.021,1.138,-3.490,-1.000,0.315,77.902,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.673,-0.011,1.139,-0.373,-0.024,1.139,-3.478,-1.000,0.311,77.547,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.681,-0.012,1.140,-0.369,-0.029,1.140,-3.453,-1.000,0.305,77.167,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.689,-0.013,1.140,-0.366,-0.031,1.140,-3.442,-1.000,0.302,76.852,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.696,-0.014,1.141,-0.364,-0.034,1.141,-3.430,-1.000,0.300,76.564,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.705,-0.014,1.141,-0.364,-0.034,1.141,-3.431,-1.000,0.300,76.409,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.713,-0.014,1.141,-0.362,-0.037,1.141,-3.418,-1.000,0.299,76.176,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.722,-0.015,1.142,-0.360,-0.040,1.142,-3.405,-1.000,0.298,76.029,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.730,-0.015,1.142,-0.358,-0.043,1.142,-3.383,-1.000,0.298,75.637,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.738,-0.016,1.143,-0.353,-0.049,1.143,-3.333,-1.000,0.305,74.877,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.747,-0.017,1.143,-0.351,-0.051,1.143,-3.310,-1.000,0.311,74.419,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.755,-0.017,1.144,-0.349,-0.053,1.144,-3.289,-1.000,0.318,73.857,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.764,-0.017,1.144,-0.350,-0.052,1.144,-3.295,-1.000,0.315,73.493,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.771,-0.017,1.145,-0.348,-0.054,1.145,-3.277,-1.000,0.321,72.851,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.781,-0.017,1.146,-0.347,-0.056,1.146,-3.263,-1.000,0.326,72.076,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.788,-0.018,1.148,-0.344,-0.060,1.148,-3.232,-1.000,0.339,70.664,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.798,-0.018,1.150,-0.344,-0.061,1.150,-3.225,-1.000,0.342,69.525,
