UserID, Technique, M_FACTOR, TRAVEL_PATH_LENGHT(2/4), PARAF_POSITION(0-5), HEAD, TAIL, PARAF_X, PARAF_Y, PARAF_Z, _TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_ANGLE_ERROR, _CUR_POS_ERROR
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.140,-0.503,1.601,-0.253,-0.503,1.601,-0.253,1.000,0.403,26.786,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.149,-0.498,1.602,-0.251,-0.498,1.602,-0.251,1.000,0.408,25.666,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.157,-0.494,1.603,-0.249,-0.494,1.603,-0.249,1.000,0.413,24.627,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.166,-0.489,1.604,-0.247,-0.489,1.604,-0.247,1.000,0.418,23.637,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.174,-0.484,1.604,-0.245,-0.484,1.604,-0.245,1.000,0.423,22.695,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.182,-0.479,1.605,-0.243,-0.479,1.605,-0.243,1.000,0.428,21.780,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.191,-0.475,1.606,-0.241,-0.475,1.606,-0.241,1.000,0.433,20.894,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.199,-0.470,1.606,-0.239,-0.470,1.606,-0.239,1.000,0.439,20.041,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.207,-0.466,1.607,-0.236,-0.466,1.607,-0.236,1.000,0.444,19.251,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.216,-0.461,1.608,-0.234,-0.461,1.608,-0.234,1.000,0.449,18.490,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.224,-0.457,1.608,-0.231,-0.457,1.608,-0.231,1.000,0.454,17.837,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.232,-0.452,1.608,-0.229,-0.452,1.608,-0.229,1.000,0.459,17.214,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.241,-0.448,1.608,-0.226,-0.448,1.608,-0.226,1.000,0.464,16.705,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.249,-0.444,1.609,-0.223,-0.444,1.609,-0.223,1.000,0.469,16.110,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.258,-0.439,1.609,-0.221,-0.439,1.609,-0.221,1.000,0.474,15.552,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.266,-0.435,1.609,-0.218,-0.435,1.609,-0.218,1.000,0.478,14.947,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.275,-0.431,1.609,-0.216,-0.431,1.609,-0.216,1.000,0.483,14.320,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.283,-0.427,1.610,-0.213,-0.427,1.610,-0.213,1.000,0.488,13.736,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.291,-0.424,1.610,-0.211,-0.424,1.610,-0.211,1.000,0.492,13.158,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.299,-0.420,1.610,-0.208,-0.420,1.610,-0.208,1.000,0.497,12.645,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.308,-0.416,1.611,-0.206,-0.416,1.611,-0.206,1.000,0.501,12.161,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.316,-0.412,1.611,-0.203,-0.412,1.611,-0.203,1.000,0.505,11.703,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.324,-0.409,1.611,-0.201,-0.409,1.611,-0.201,1.000,0.510,11.309,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.333,-0.405,1.612,-0.198,-0.405,1.612,-0.198,1.000,0.514,10.947,
